place_id,place_name,place_type,popularity,rating_count,average_rating,budget,keywords
669,"Club 35, Cairo","['indoor', 'outdoor']",2086,3000,2.32,2042,"['History and politics', 'Travel', 'Technology', 'Outdoor activities', 'Science and nature', 'Parenting', 'DIY and crafts', 'Pet lovers', 'Photography', 'Movies and TV', 'Cars']"
92,UpTown Mall,"['outdoor', 'indoor']",8183,5000,3.35,230,['Movies and TV']
339,"6IX Degrees, Cairo",['indoor'],1511,500,4.99,560,"['Parenting', 'Sports', 'Music', 'Reading', 'Fashion', 'Health and fitness', 'History and politics', 'Dancing', 'Photography', 'DIY and crafts', 'Pet lovers', 'Outdoor activities', 'Travel', 'Art and culture', 'Cars', 'Volunteering', 'Food and drink', 'Science and nature']"
168,"The Tipsy Teapot, Cairo","['indoor', 'outdoor']",7033,1000,3.98,1078,"['Gardening', 'Movies and TV', 'Dancing', 'Science and nature', 'Photography', 'Fashion', 'Cars', 'Reading', 'Technology', 'Travel', 'Food and drink', 'Pet lovers']"
512,"Taht El Saytara, Cairo",['indoor'],170,500,3.65,139,"['Photography', 'Reading']"
176,Find Your Way Egypt - Cairo,"['indoor', 'outdoor']",509,10000,2.18,1329,"['Food and drink', 'History and politics', 'Science and nature', 'Photography', 'Music', 'Cars', 'Volunteering']"
374,Sheraton Cairo Hotel & Casino - Cairo,"['indoor', 'outdoor']",3010,4000,3.66,319,"['Fashion', 'Art and culture', 'Movies and TV', 'Travel']"
567,"The Smokery Beach, Alexandria",['outdoor'],1106,3000,2.95,1783,['Reading']
558,Wadi Degla Protectorate,['indoor'],1895,2000,3.8,294,"['Science and nature', 'Volunteering']"
79,Pacha Sharm El Sheikh,"['indoor', 'outdoor']",2821,1000,2.51,1504,"['Cars', 'Health and fitness', 'Dancing', 'Art and culture']"
257,Escape Zone Egypt - Cairo,"['indoor', 'outdoor']",7200,10000,4.72,100,"['DIY and crafts', 'Parenting', 'Volunteering', 'Sports', 'Outdoor activities', 'Dancing', 'Technology', 'Food and drink', 'Pet lovers', 'Gardening', 'Movies and TV', 'Art and culture']"
644,Fanara Beach,['indoor'],5740,4000,2.28,1199,"['Art and culture', 'Health and fitness', 'Movies and TV', 'Music', 'Reading', 'Photography', 'Outdoor activities', 'Technology', 'Dancing', 'Food and drink', 'DIY and crafts', 'Volunteering', 'Pet lovers', 'Gardening', 'Science and nature', 'Cars', 'Parenting', 'Sports', 'History and politics']"
109,Dandy Mega Mall - Cairo,"['indoor', 'outdoor']",5683,100,2.28,889,"['Cars', 'Technology', 'Art and culture', 'Gardening', 'Pet lovers', 'Travel', 'Health and fitness', 'Photography', 'Volunteering', 'DIY and crafts', 'Dancing', 'Food and drink', 'History and politics', 'Parenting', 'Music', 'Sports', 'Movies and TV', 'Outdoor activities', 'Reading', 'Science and nature']"
695,Makadi Aqua Park,"['outdoor', 'indoor']",5155,2000,3.14,2459,"['Outdoor activities', 'Photography', 'Technology', 'Reading', 'Cars', 'Music']"
882,"The GrEEK Campus - New Cairo, Cairo",['outdoor'],611,10000,2,324,"['Fashion', 'History and politics', 'Sports', 'Gardening', 'Art and culture']"
539,"9 Lounge, Cairo","['indoor', 'outdoor']",2277,3000,1.49,2966,"['Art and culture', 'Food and drink', 'Dancing', 'Movies and TV', 'Sports', 'Cars', 'Volunteering']"
278,Royal Mall,"['outdoor', 'indoor']",2058,4000,4.56,2672,"['Volunteering', 'DIY and crafts', 'Art and culture', 'Parenting', 'History and politics', 'Travel', 'Health and fitness', 'Pet lovers', 'Photography', 'Dancing', 'Food and drink', 'Movies and TV', 'Reading', 'Music', 'Science and nature', 'Cars', 'Technology', 'Sports', 'Gardening']"
112,Aswan Botanical Garden,"['outdoor', 'indoor']",5624,500,4.9,1252,"['Outdoor activities', 'Parenting', 'Science and nature', 'Photography', 'Gardening', 'Fashion', 'Music', 'Travel']"
844,Insomnia Egypt - Cairo,['outdoor'],8605,10000,2.9,1262,"['Pet lovers', 'Photography']"
841,Dream Land,['outdoor'],1270,3000,2.37,1803,"['Dancing', 'Photography', 'Music', 'Art and culture']"
758,"Bus Stop, Cairo",['indoor'],4912,100,1.74,2748,"['Technology', 'Cars', 'Food and drink', 'Movies and TV', 'Photography', 'Pet lovers', 'Dancing', 'Outdoor activities', 'Sports', 'Reading', 'Volunteering', 'Art and culture']"
115,"The Tap Downtown, Cairo","['indoor', 'outdoor']",5089,200,2.86,1687,"['Food and drink', 'Reading', 'Parenting', 'Photography', 'Pet lovers', 'DIY and crafts', 'Travel', 'Technology', 'Health and fitness', 'Movies and TV', 'Dancing', 'Sports', 'Volunteering', 'Art and culture', 'Music', 'Gardening', 'Science and nature', 'History and politics']"
288,"Terrace Cafe & Bar, Cairo",['outdoor'],3534,5000,2.6,2551,"['History and politics', 'DIY and crafts', 'Cars', 'Volunteering', 'Pet lovers', 'Outdoor activities', 'Music', 'Parenting']"
342,Costa Coffee - Multiple locations in Cairo,['outdoor'],4767,1000,1.63,2858,"['Science and nature', 'Health and fitness', 'History and politics', 'Pet lovers', 'Technology', 'Reading', 'Dancing', 'Art and culture', 'Fashion']"
505,"Amici Bar & Grill, Cairo","['outdoor', 'indoor']",6495,1000,3.68,519,"['DIY and crafts', 'Travel']"
389,"Roof Bar, Cairo","['indoor', 'outdoor']",7065,100,2.41,1518,"['Music', 'Gardening', 'Health and fitness', 'Technology', 'Art and culture']"
938,"The Smokery Beach, Alexandria",['outdoor'],2322,3000,4.36,2997,"['Art and culture', 'Movies and TV', 'Travel', 'DIY and crafts', 'Dancing', 'Pet lovers', 'Photography']"
458,Key Quest Egypt - Cairo,['indoor'],7126,4000,4.88,1753,"['Reading', 'Sports']"
914,Pyramids Land,['outdoor'],1663,5000,3.84,1618,"['Art and culture', 'Music', 'History and politics']"
865,Ras El Bar,['outdoor'],8262,500,4.78,470,"['Movies and TV', 'Sports', 'Outdoor activities']"
299,El Fayoum Oasis,"['indoor', 'outdoor']",8398,3000,4.32,1218,"['Food and drink', 'Pet lovers', 'Dancing', 'Science and nature', 'Sports', 'Reading', 'Cars']"
292,Al Andalus Park,['indoor'],6861,4000,3.84,2507,"['Outdoor activities', 'DIY and crafts', 'Health and fitness', 'Music', 'Photography', 'Dancing', 'Cars', 'Technology', 'Parenting', 'History and politics', 'Art and culture', 'Science and nature']"
449,Sharm Plaza,"['indoor', 'outdoor']",1914,200,4.02,186,"['Travel', 'Technology', 'DIY and crafts', 'Art and culture', 'Food and drink', 'Music', 'Fashion', 'Volunteering', 'Gardening', 'Pet lovers', 'Health and fitness', 'Parenting', 'Cars', 'Sports']"
635,Aladin Park,['outdoor'],1312,3000,2.7,2336,"['Parenting', 'Science and nature', 'Travel', 'Gardening', 'Food and drink', 'Health and fitness', 'Movies and TV', 'DIY and crafts', 'Volunteering', 'Pet lovers', 'Reading', 'Photography', 'Music', 'Sports', 'Technology', 'Outdoor activities', 'Fashion', 'Cars', 'Art and culture', 'History and politics', 'Dancing']"
239,Escapers Egypt - Cairo,"['indoor', 'outdoor']",6095,5000,4.16,1718,"['Fashion', 'Reading', 'Volunteering', 'Dancing', 'Parenting', 'Gardening', 'Photography']"
884,Find Your Way Egypt - Cairo,['indoor'],8316,500,2.31,2897,"['Volunteering', 'Photography', 'Outdoor activities', 'Pet lovers', 'Food and drink', 'Reading', 'Dancing', 'Music', 'Gardening', 'Technology', 'History and politics', 'Movies and TV', 'Fashion', 'Health and fitness', 'Parenting', 'Art and culture', 'Sports']"
362,Skoop Egypt - Cairo,['indoor'],3487,3000,2.01,2193,"['Volunteering', 'Movies and TV', 'Art and culture', 'Gardening', 'Health and fitness', 'Music', 'DIY and crafts', 'Sports', 'Reading', 'Food and drink', 'Technology', 'Pet lovers', 'Parenting', 'Fashion', 'Cars', 'Travel']"
350,Dahab Beach,"['indoor', 'outdoor']",8454,4000,3.36,1500,"['Parenting', 'Photography']"
415,Al Mamoura Beach,['outdoor'],3699,10000,2.84,2095,"['Travel', 'Art and culture', 'Technology', 'Pet lovers', 'Music', 'Movies and TV', 'Health and fitness', 'Sports', 'Outdoor activities', 'Volunteering', 'DIY and crafts', 'Reading', 'Photography', 'History and politics', 'Gardening']"
340,Al Madina Park,"['indoor', 'outdoor']",7488,500,1.55,1177,"['DIY and crafts', 'Cars']"
331,Cairo Tower,"['outdoor', 'indoor']",3811,100,2.55,1510,"['Photography', 'Health and fitness', 'Pet lovers', 'Gardening', 'Outdoor activities', 'Science and nature', 'DIY and crafts', 'Parenting', 'Volunteering', 'Art and culture', 'Fashion', 'Reading', 'Cars', 'Sports', 'Movies and TV', 'Travel', 'Technology', 'History and politics']"
224,"Costa Coffee - Citystars Mall, Cairo","['outdoor', 'indoor']",3572,1000,1.29,470,"['DIY and crafts', 'Movies and TV', 'Health and fitness', 'Outdoor activities', 'Photography', 'Volunteering', 'History and politics', 'Sports', 'Reading', 'Music', 'Dancing', 'Travel', 'Food and drink', 'Fashion', 'Science and nature', 'Cars', 'Parenting']"
137,Cleopatra's Bath,['indoor'],6647,5000,4.51,1884,"['Art and culture', 'Health and fitness', 'Travel', 'Outdoor activities', 'Food and drink', 'Parenting', 'Pet lovers', 'Volunteering', 'Science and nature', 'History and politics']"
891,Cairo International Park,"['indoor', 'outdoor']",807,200,4.02,1638,"['Volunteering', 'Parenting', 'Health and fitness', 'Technology', 'Science and nature', 'History and politics', 'Gardening', 'Art and culture', 'Music', 'Cars', 'DIY and crafts', 'Reading', 'Food and drink', 'Dancing', 'Outdoor activities', 'Pet lovers', 'Movies and TV', 'Sports']"
113,Escape Key Egypt - Alexandria,['indoor'],2223,10000,4.83,1718,"['Art and culture', 'Pet lovers', 'Cars', 'Gardening', 'Travel', 'Dancing', 'Science and nature', 'Fashion', 'Sports', 'Outdoor activities', 'DIY and crafts', 'History and politics', 'Movies and TV', 'Food and drink', 'Health and fitness', 'Photography', 'Volunteering', 'Music', 'Reading', 'Technology']"
222,Project Escape Egypt - Cairo,['outdoor'],8203,2000,1.27,1481,"['History and politics', 'Technology', 'Outdoor activities', 'Reading', 'Cars', 'Sports', 'Fashion', 'DIY and crafts', 'Health and fitness', 'Photography', 'Gardening', 'Music', 'Volunteering', 'Art and culture', 'Dancing', 'Travel', 'Movies and TV', 'Pet lovers', 'Parenting', 'Science and nature', 'Food and drink']"
518,"The Tap Maadi Street 231, Cairo",['outdoor'],8944,3000,2.29,894,"['Music', 'Pet lovers', 'Volunteering', 'Gardening', 'Sports', 'Cars', 'Dancing']"
490,Abu Simbel Temple,"['indoor', 'outdoor']",4590,100,4.53,1347,"['Reading', 'Sports', 'Science and nature', 'Fashion', 'Pet lovers', 'Outdoor activities', 'Gardening', 'Volunteering', 'Dancing', 'Technology', 'Cars', 'Health and fitness', 'DIY and crafts', 'Music', 'Art and culture', 'Travel', 'Parenting', 'Food and drink', 'Photography']"
993,The Platform - Cairo,['indoor'],6571,100,4.11,1560,"['Reading', 'Photography']"
270,Royal Water Park,['indoor'],1976,4000,4.28,1835,"['Movies and TV', 'Food and drink', 'Parenting', 'Cars', 'Fashion', 'Reading', 'Art and culture', 'Music', 'Technology', 'DIY and crafts', 'Outdoor activities', 'Travel']"
242,Escape Egypt - Cairo,"['indoor', 'outdoor']",8895,200,4.05,2429,"['Art and culture', 'Movies and TV', 'Health and fitness', 'Sports', 'Fashion', 'Travel', 'Reading', 'Food and drink', 'Volunteering', 'DIY and crafts', 'Technology', 'Parenting', 'Outdoor activities', 'Gardening', 'Pet lovers']"
622,"Panorama Cafe - Downtown, Cairo","['indoor', 'outdoor']",6045,5000,2.79,489,"['Sports', 'Technology', 'Pet lovers', 'Fashion', 'Movies and TV', 'Gardening', 'Volunteering', 'Food and drink', 'Parenting', 'Travel', 'DIY and crafts', 'Science and nature', 'Reading', 'Art and culture', 'Photography']"
579,Sheraton Cairo Hotel & Casino - Cairo,['outdoor'],1228,200,1.1,714,"['Health and fitness', 'Sports', 'History and politics', 'Food and drink', 'Photography', 'Parenting', 'DIY and crafts', 'Art and culture', 'Movies and TV', 'Pet lovers', 'Science and nature', 'Outdoor activities', 'Gardening', 'Music', 'Technology', 'Reading', 'Fashion', 'Cars', 'Travel']"
887,"Sand Bar, Hurghada",['indoor'],5477,200,3.86,2726,"['Science and nature', 'Technology', 'Fashion']"
82,Cairo Festival City,"['outdoor', 'indoor']",1930,100,2.88,2918,"['Health and fitness', 'Reading', 'Parenting', 'Sports', 'Movies and TV', 'Food and drink', 'Outdoor activities', 'Travel', 'Gardening', 'Fashion', 'Dancing']"
337,A.S.E. Egypt - Cairo,['outdoor'],9357,10000,3.97,2607,"['Gardening', 'Travel', 'DIY and crafts', 'Technology', 'Science and nature', 'Health and fitness', 'Sports', 'Photography', 'Reading', 'Pet lovers', 'History and politics', 'Fashion']"
383,"Caffè Nero - Cairo Festival City Mall, Cairo",['indoor'],7095,10000,4.39,1319,"['Volunteering', 'Fashion']"
238,El Hanager Arts Centre - Cairo,['outdoor'],9001,10000,2.12,1803,"['Science and nature', 'Gardening', 'Fashion', 'Pet lovers', 'Parenting', 'Volunteering', 'Travel', 'Outdoor activities', 'History and politics', 'Reading', 'Movies and TV', 'Technology', 'Dancing', 'Photography', 'Cars']"
860,Cairo International Convention Centre - Cairo,"['outdoor', 'indoor']",8450,3000,1.6,2728,"['Gardening', 'Music', 'Movies and TV', 'Sports']"
823,"The Smokery Beach, Alexandria","['outdoor', 'indoor']",505,500,4.75,848,"['Dancing', 'Art and culture', 'Parenting', 'Food and drink', 'Health and fitness', 'History and politics', 'Cars', 'Fashion']"
811,Ice Skating Rink,"['indoor', 'outdoor']",7707,100,4.36,910,"['Gardening', 'Food and drink', 'History and politics', 'Reading', 'Technology', 'Health and fitness', 'Parenting', 'Movies and TV', 'Volunteering', 'Photography', 'Science and nature', 'Outdoor activities', 'Dancing', 'Music', 'DIY and crafts', 'Cars', 'Fashion', 'Travel', 'Art and culture', 'Sports']"
138,The District Mall,['indoor'],5435,5000,1.91,2784,"['History and politics', 'Gardening', 'DIY and crafts', 'Sports', 'Travel', 'Dancing', 'Art and culture']"
630,Port Said Lighthouse,"['outdoor', 'indoor']",2485,2000,3.69,412,"['History and politics', 'Health and fitness', 'Pet lovers']"
798,Al Madina Park,"['outdoor', 'indoor']",4406,100,1.3,752,"['Outdoor activities', 'Dancing', 'Gardening', 'Cars', 'Photography', 'Science and nature']"
937,The Grand Mall,['indoor'],3933,100,1.91,1789,"['Parenting', 'Cars', 'Technology']"
660,Hilton Cairo Zamalek Residences - Cairo,"['outdoor', 'indoor']",427,4000,1.54,911,"['Outdoor activities', 'History and politics', 'Sports', 'Music', 'Reading', 'Health and fitness', 'Food and drink', 'Pet lovers', 'Dancing', 'Technology', 'Parenting']"
357,Al-Masah Hotel and Spa,"['outdoor', 'indoor']",7673,4000,1.49,705,"['Fashion', 'Art and culture', 'Health and fitness']"
933,Darb 1718 - Cairo,['outdoor'],148,4000,4.22,2644,"['Pet lovers', 'Sports', 'Outdoor activities', 'Gardening', 'Fashion', 'Travel', 'Volunteering', 'History and politics', 'Reading', 'DIY and crafts', 'Technology', 'Parenting', 'Dancing', 'Music']"
741,Al-Obour City Park,"['outdoor', 'indoor']",9929,200,1.13,2715,"['Parenting', 'Technology', 'Dancing', 'Pet lovers', 'Movies and TV', 'Outdoor activities', 'Gardening', 'Reading', 'Food and drink', 'Cars', 'Sports', 'DIY and crafts', 'Fashion']"
509,Rooms Egypt - Alexandria,['outdoor'],3101,1000,1.48,977,"['History and politics', 'Technology', 'Science and nature', 'Food and drink', 'Outdoor activities', 'Movies and TV', 'Music', 'Fashion', 'Art and culture', 'Parenting', 'Travel', 'Photography', 'Health and fitness']"
489,First Mall,"['indoor', 'outdoor']",9465,200,3.64,958,"['Health and fitness', 'Outdoor activities', 'DIY and crafts', 'Dancing', 'Fashion', 'Pet lovers', 'Art and culture', 'Volunteering', 'Cars', 'History and politics', 'Sports', 'Movies and TV', 'Gardening', 'Music', 'Food and drink', 'Reading', 'Parenting', 'Travel', 'Technology', 'Science and nature', 'Photography']"
185,"I Bistro Bar, Cairo","['outdoor', 'indoor']",1752,200,3.54,1723,"['Pet lovers', 'Photography', 'Movies and TV', 'Dancing', 'Gardening', 'Outdoor activities', 'Reading', 'Food and drink', 'Travel', 'Parenting', 'Volunteering', 'Cars', 'Sports', 'Fashion', 'Science and nature', 'History and politics', 'Technology', 'DIY and crafts']"
507,"Tche Tche - Zamalek, Cairo","['indoor', 'outdoor']",9391,3000,1.46,1220,"['Music', 'Outdoor activities', 'Fashion', 'Parenting', 'History and politics', 'Reading', 'Dancing', 'Cars', 'Volunteering', 'DIY and crafts', 'Sports', 'Photography', 'Gardening', 'Health and fitness']"
757,Aswan Dam,"['outdoor', 'indoor']",1725,5000,4.37,2957,"['Parenting', 'Photography', 'Food and drink', 'Volunteering', 'Gardening', 'Health and fitness', 'Travel', 'Pet lovers', 'Movies and TV', 'Fashion', 'Science and nature', 'Art and culture', 'Outdoor activities', 'Technology', 'History and politics', 'Dancing', 'Sports', 'DIY and crafts', 'Music', 'Reading', 'Cars']"
9,"Second Cup - Mall of Egypt, Giza",['indoor'],3179,5000,3.83,2802,"['Volunteering', 'Technology', 'Fashion', 'Outdoor activities', 'Food and drink', 'DIY and crafts', 'Gardening', 'Health and fitness', 'History and politics', 'Parenting', 'Cars', 'Pet lovers', 'Photography']"
255,St. Paul's Monastery,['indoor'],5191,3000,1.35,366,"['Music', 'Technology', 'Travel', 'Movies and TV', 'Gardening', 'Reading', 'Food and drink', 'Outdoor activities', 'Dancing', 'Fashion', 'Science and nature']"
508,Royal Yacht Club - Alexandria,"['indoor', 'outdoor']",485,10000,2.92,1800,"['Food and drink', 'Photography', 'Cars']"
528,"The Tipsy Teapot, Cairo",['outdoor'],183,1000,1.11,2784,"['Pet lovers', 'Travel', 'Volunteering', 'Parenting', 'Art and culture', 'Food and drink', 'History and politics', 'Technology', 'Music', 'Fashion', 'Cars', 'Dancing', 'Sports', 'Science and nature', 'DIY and crafts', 'Gardening', 'Health and fitness', 'Photography', 'Movies and TV', 'Reading']"
526,Aqua Blu Sharm El Sheikh,"['indoor', 'outdoor']",6407,5000,2.92,1753,"['Science and nature', 'Movies and TV', 'Sports', 'Outdoor activities', 'Fashion', 'Reading', 'DIY and crafts', 'Technology', 'Gardening', 'Parenting', 'History and politics', 'Photography', 'Travel', 'Dancing', 'Pet lovers', 'Music', 'Food and drink', 'Art and culture']"
264,"Livingstone, Cairo",['indoor'],4031,500,2.74,489,"['Technology', 'Fashion', 'Music', 'Travel', 'Volunteering', 'History and politics', 'Art and culture', 'Photography', 'Science and nature', 'Pet lovers', 'Movies and TV', 'Dancing', 'DIY and crafts', 'Food and drink', 'Outdoor activities', 'Parenting']"
466,Downtown Mall,"['outdoor', 'indoor']",8342,4000,2.08,1084,"['Technology', 'Dancing', 'Parenting', 'Pet lovers', 'Health and fitness', 'Art and culture', 'History and politics', 'DIY and crafts', 'Fashion', 'Sports', 'Food and drink', 'Volunteering', 'Music']"
944,Hurghada Grand Aquarium,"['outdoor', 'indoor']",2172,200,4.27,2434,"['Movies and TV', 'Technology', 'Fashion', 'Cars', 'Science and nature', 'Music', 'Outdoor activities', 'Food and drink', 'Sports', 'Gardening', 'History and politics', 'DIY and crafts', 'Reading', 'Parenting', 'Art and culture', 'Travel']"
977,Makadi Aqua Park,['outdoor'],4295,10000,4.22,631,"['DIY and crafts', 'Reading', 'Fashion', 'Pet lovers', 'Dancing', 'Photography', 'Outdoor activities', 'Parenting', 'Volunteering', 'Science and nature', 'Sports', 'Technology', 'Movies and TV', 'Music', 'Travel', 'Gardening', 'Cars', 'Food and drink', 'History and politics', 'Health and fitness']"
259,Al-Omari Mosque Park,['outdoor'],8099,1000,1.76,1289,"['Outdoor activities', 'Food and drink', 'Dancing', 'History and politics', 'Volunteering', 'Movies and TV', 'Fashion', 'Photography', 'Travel', 'Science and nature']"
742,"Bon Appetit - Heliopolis, Cairo","['outdoor', 'indoor']",5569,2000,3.78,2490,"['Health and fitness', 'Gardening', 'Technology', 'Cars', 'Dancing', 'DIY and crafts', 'Volunteering', 'Fashion', 'Photography', 'Movies and TV', 'Outdoor activities', 'Reading', 'Travel', 'Music', 'History and politics', 'Sports', 'Food and drink']"
662,Giza Zoo,"['indoor', 'outdoor']",2477,10000,1.06,2560,"['Food and drink', 'DIY and crafts', 'Art and culture', 'Gardening', 'Volunteering', 'Movies and TV']"
553,Shooting Club - Cairo,['indoor'],1348,3000,1.11,129,"['Sports', 'Food and drink', 'Movies and TV', 'Parenting', 'Music', 'Outdoor activities', 'Science and nature', 'Volunteering', 'Cars', 'Pet lovers', 'Photography', 'History and politics', 'Health and fitness', 'Fashion', 'Travel', 'Reading']"
693,Al Madina Park,['indoor'],3936,10000,3.6,1061,"['Health and fitness', 'History and politics', 'Food and drink', 'Cars', 'Gardening', 'Art and culture', 'Outdoor activities', 'Movies and TV', 'Volunteering', 'Travel', 'Photography']"
30,Fanara Beach,"['outdoor', 'indoor']",8656,4000,2.05,1416,"['Dancing', 'Music', 'Sports', 'Travel', 'Parenting', 'Health and fitness', 'Technology', 'Gardening', 'Science and nature', 'DIY and crafts', 'Fashion', 'History and politics', 'Pet lovers', 'Art and culture', 'Cars']"
877,"Teatro, Cairo",['outdoor'],2864,3000,1.69,828,"['Reading', 'Science and nature', 'Movies and TV', 'Volunteering', 'Travel', 'Cars', 'Technology', 'DIY and crafts', 'History and politics', 'Photography']"
60,Mind Maze Egypt - Cairo,['indoor'],9631,4000,1.75,2545,"['Technology', 'Travel', 'Health and fitness', 'Reading', 'Dancing', 'Music', 'DIY and crafts', 'Pet lovers', 'Art and culture', 'Fashion', 'Science and nature', 'Food and drink', 'Photography', 'History and politics', 'Movies and TV', 'Parenting', 'Cars']"
674,Galleria 40 - Cairo,"['indoor', 'outdoor']",6092,5000,1.43,1779,"['Science and nature', 'Sports', 'Movies and TV', 'DIY and crafts', 'Health and fitness', 'Art and culture']"
96,Downtown Katameya - New Cairo,"['outdoor', 'indoor']",7515,1000,2.28,1980,"['Dancing', 'Travel', 'Health and fitness', 'Cars', 'Music', 'Parenting', 'Movies and TV', 'Volunteering', 'Gardening', 'Food and drink', 'Outdoor activities', 'Reading', 'Sports', 'Fashion', 'Photography', 'Art and culture']"
999,"Le Chantilly - Heliopolis, Cairo","['indoor', 'outdoor']",2518,100,3.06,1337,"['Outdoor activities', 'Reading', 'Science and nature', 'Travel', 'Fashion', 'History and politics', 'Parenting', 'Gardening', 'Pet lovers', 'Cars', 'Photography', 'Music', 'Art and culture', 'Dancing']"
24,"Divino Cafe & Restaurant - Maadi, Cairo","['indoor', 'outdoor']",8486,1000,4.85,1681,"['Gardening', 'Travel', 'Sports', 'Outdoor activities', 'Fashion', 'Health and fitness', 'DIY and crafts', 'Parenting', 'Reading', 'Technology', 'Photography', 'Science and nature', 'Art and culture']"
446,The Nile Maxim - Cairo,['outdoor'],9240,1000,1.39,2376,"['Dancing', 'Pet lovers', 'Fashion', 'Gardening', 'History and politics', 'Food and drink', 'Music', 'Travel', 'Outdoor activities', 'Cars', 'Photography', 'Technology', 'Parenting', 'Sports', 'Art and culture', 'Reading', 'Health and fitness', 'DIY and crafts']"
338,Xroomz Egypt - Cairo,['outdoor'],3262,4000,4.08,2916,"['Sports', 'Volunteering', 'Movies and TV', 'Reading']"
408,"Second Cup - Mall of Egypt, Giza",['indoor'],6084,5000,1.42,2452,"['Movies and TV', 'Art and culture', 'Sports', 'Volunteering', 'Music', 'Photography']"
987,"The Tap Maadi, Cairo","['outdoor', 'indoor']",7983,1000,1.13,2506,['Parenting']
229,Adventure Land,"['indoor', 'outdoor']",8949,10000,3.77,332,"['History and politics', 'Outdoor activities', 'Movies and TV', 'Health and fitness']"
99,Escape House Egypt - Cairo,['indoor'],2242,2000,4.11,1986,"['Travel', 'Science and nature', 'Outdoor activities', 'Fashion', 'Food and drink', 'DIY and crafts', 'Sports', 'Gardening', 'Dancing', 'Pet lovers', 'Parenting', 'Reading', 'Art and culture', 'Volunteering', 'Movies and TV', 'Cars', 'Music', 'Health and fitness', 'Photography', 'History and politics', 'Technology']"
412,Al Zohour Club,"['outdoor', 'indoor']",2050,100,3.93,1226,"['DIY and crafts', 'Music', 'Travel', 'Outdoor activities', 'Pet lovers', 'Dancing', 'Photography', 'Reading', 'History and politics', 'Food and drink', 'Technology', 'Gardening', 'Health and fitness', 'Movies and TV', 'Parenting', 'Fashion', 'Volunteering', 'Art and culture']"
433,Sky Fun Amusement Park,"['indoor', 'outdoor']",5627,4000,4.28,639,"['Science and nature', 'Dancing', 'Gardening', 'Sports', 'DIY and crafts', 'Fashion', 'Cars', 'Volunteering', 'Music', 'Technology', 'Reading', 'Health and fitness', 'Art and culture', 'Food and drink', 'Pet lovers']"
341,ClueZ Egypt - Cairo,['outdoor'],3188,1000,2.3,993,"['Science and nature', 'Sports', 'Gardening', 'Art and culture', 'DIY and crafts', 'Outdoor activities', 'Volunteering']"
899,Dinosaur Park,"['indoor', 'outdoor']",1220,4000,3.99,347,"['Fashion', 'Art and culture', 'Reading', 'Health and fitness', 'Volunteering', 'DIY and crafts', 'Cars', 'History and politics', 'Food and drink', 'Gardening', 'Photography', 'Science and nature', 'Technology', 'Travel', 'Dancing']"
471,The Box Egypt - Cairo,"['outdoor', 'indoor']",4669,10000,4.44,1649,"['Cars', 'Music', 'Movies and TV', 'Gardening', 'DIY and crafts', 'Art and culture', 'Food and drink', 'Fashion', 'Reading', 'Health and fitness', 'Outdoor activities', 'Technology', 'Science and nature', 'Pet lovers']"
788,"9 Lounge, Cairo","['outdoor', 'indoor']",9634,3000,1.81,2851,"['Movies and TV', 'Volunteering', 'Pet lovers', 'Gardening', 'Fashion', 'Outdoor activities', 'Health and fitness', 'DIY and crafts', 'Dancing', 'History and politics', 'Reading', 'Food and drink', 'Science and nature', 'Art and culture', 'Sports', 'Parenting', 'Technology', 'Travel', 'Music', 'Cars', 'Photography']"
731,Dahab Beach,['outdoor'],2392,500,3.74,213,"['Photography', 'Movies and TV', 'Travel', 'Health and fitness', 'Fashion', 'Music', 'Dancing', 'Outdoor activities', 'History and politics', 'Cars', 'Pet lovers', 'Sports', 'Art and culture', 'Gardening', 'Science and nature', 'Parenting', 'Food and drink']"
540,Swiss Inn Nile Hotel - Cairo,['indoor'],5352,2000,1,1065,"['Cars', 'Technology', 'Food and drink', 'Photography', 'Outdoor activities', 'Travel', 'DIY and crafts', 'Dancing', 'Art and culture', 'Science and nature', 'History and politics', 'Volunteering', 'Parenting', 'Pet lovers', 'Reading', 'Music', 'Sports']"
510,"Loft21, Cairo","['indoor', 'outdoor']",6880,5000,3.67,630,"['Sports', 'Dancing', 'History and politics', 'Pet lovers', 'Travel', 'Gardening', 'Health and fitness', 'DIY and crafts', 'Reading', 'Movies and TV', 'Food and drink', 'Technology', 'Outdoor activities', 'Art and culture', 'Fashion', 'Volunteering', 'Photography', 'Cars', 'Music', 'Parenting']"
700,Jolly Ville,"['indoor', 'outdoor']",7116,100,3.17,2715,"['DIY and crafts', 'Pet lovers', 'Photography', 'Technology', 'Gardening', 'Reading', 'Parenting', 'Fashion']"
431,"The Bar, Cairo","['indoor', 'outdoor']",6796,2000,4.84,1341,"['Art and culture', 'Cars', 'Volunteering', 'Fashion', 'Food and drink', 'Parenting', 'Science and nature']"
631,Al-Fayoum Oasis,"['outdoor', 'indoor']",7411,3000,2.09,852,"['Travel', 'Science and nature', 'Health and fitness', 'Cars', 'Photography', 'Gardening', 'Movies and TV', 'Dancing', 'Volunteering', 'Fashion', 'Outdoor activities', 'Music', 'Pet lovers', 'Reading', 'Technology']"
